title_pt;title_en;year;rating;genre;sinopse;sinopse_clean;title_pt_encoded;embeddings;Cluster
Barbie;Barbie;2023;7.4;Aventura;Viver na Terra da Barbie é ser um ser perfeito em um lugar perfeito. A menos que você tenha uma crise existencial completa. Ou que você seja um Ken.;Viver Terra Barbie perfeito lugar perfeito. menos crise existencial completa. Ken.;39;"[-1.17834531e-01 -2.21598074e-01 -5.50323026e-03  1.82113260e-01
  3.69213611e-01  5.96585631e-01  5.08859992e-01  9.05229688e-01
  3.47429425e-01 -5.24929464e-01  7.45105594e-02 -3.77476885e-04
 -2.47327700e-01  3.33777696e-01 -3.62413943e-01  8.89239311e-01
  5.07895947e-01  9.97554809e-02  9.56576690e-02 -1.18301213e-02
  1.54373780e-01 -4.74505275e-01 -1.62304923e-01  3.17186922e-01
 -4.30255562e-01 -4.25403833e-01 -1.69776514e-01 -3.75762612e-01
 -5.55002749e-01  1.88435942e-01  2.84701794e-01  2.06634656e-01
 -7.84934461e-01  5.50282188e-02  2.53138244e-01  2.23591000e-01
  2.92145044e-01 -1.50593370e-01 -3.31135482e-01  2.22256318e-01
 -4.11963999e-01 -2.01790810e-01 -5.41445613e-01  1.10897526e-01
  1.44176215e-01 -1.07357278e-01  3.89773458e-01 -5.17332196e-01
  1.10355869e-01  2.01139688e-01 -1.15822697e+00  7.75838017e-01
 -5.47810912e-01  4.15734425e-02 -2.80097693e-01  2.00359508e-01
 -4.31883931e-02 -5.18216729e-01  4.78534311e-01  3.27014066e-02
 -2.57582784e-01  8.93741176e-02  5.28006375e-01 -4.24418710e-02
  5.86101413e-02 -1.32665575e-01  1.83374316e-01  3.20022851e-01
 -5.97563803e-01 -1.54393241e-01 -7.18549907e-01  4.41996515e-01
 -1.89660173e-02 -3.63540798e-01  1.76006079e-01 -2.08623201e-01
  4.11476307e-02  3.41398239e-01 -6.22274041e-01  2.86472529e-01
 -1.13110341e-01  3.23037088e-01 -1.98297098e-01  3.50479871e-01
  3.34968269e-01  5.10239542e-01 -3.62922728e-01 -1.77642331e-01
 -4.18828517e-01  4.62638795e-01  1.18574863e-02 -1.19165862e+00
  1.22878775e-01  1.07730128e-01 -3.40933874e-02  6.02093160e-01
  6.71420455e-01 -1.24863628e-02 -4.25999075e-01 -7.60846138e-02
  1.83879167e-01  2.54924566e-01  4.18733656e-01 -5.36876321e-01
 -6.50406837e-01  1.88676193e-01 -4.56646234e-01 -1.04606025e-01
  3.99297237e-01 -6.55755162e-01  4.84737605e-01 -3.85093749e-01
  2.49664992e-01 -1.97874770e-01 -1.18810043e-01  1.62947133e-01
  2.58478791e-01  4.53328848e-01  2.15957955e-01 -4.12291586e-01
 -4.23033863e-01  7.52504691e-02  2.18567416e-01  8.46996009e-01
  1.78587899e-01  4.47295815e-01 -6.87750936e-01  2.97898263e-01
 -5.69739878e-01  2.44639009e-01 -2.53331900e-01  1.16892099e-01
  2.24691078e-01  5.91840088e-01 -6.67619884e-01  2.31023952e-01
  3.35759342e-01 -2.39085913e-01 -3.72790068e-01  3.11053216e-01
 -5.50106049e-01  1.63914040e-01  1.74300194e-01  2.82656014e-01
  4.66909617e-01 -2.35740378e-01  1.51098043e-01 -3.44107330e-01
  5.79082131e-01  2.14866117e-01  2.57382989e-01  4.78197038e-01
  2.08736226e-01 -4.84015793e-01 -4.22512800e-01  2.78948337e-01
 -3.75413090e-01  2.66423494e-01  2.27974415e-01  4.53295857e-01
  1.73833519e-01 -6.02507824e-03 -8.59501585e-02  2.66243547e-01
  6.77088737e-01 -1.03693321e-01 -3.79850328e-01  7.25498855e-01
  7.66717866e-02  3.87971461e-01  8.82040262e-02 -2.19970122e-01
  5.96478760e-01 -4.04773325e-01 -3.94082934e-01  4.55344677e-01
  2.05746964e-01 -9.41126570e-02  1.92431420e-01  6.50803030e-01
 -7.04167902e-01  9.95694771e-02  1.04935719e-02 -4.03211117e-01
 -1.83610886e-01 -2.60745704e-01 -4.44838852e-01 -1.65649608e-01
 -3.36945593e-01  3.73034418e-01 -3.21979433e-01 -7.62028635e-01
 -1.44008592e-01 -5.21961629e-01 -1.92693070e-01 -4.91884768e-01
 -6.03097439e-01 -1.30092770e-01  4.50728871e-02 -3.87675241e-02
 -1.72902510e-01  2.73597658e-01  6.86564088e-01  4.11704391e-01
  4.81283553e-02  7.33820260e-01 -2.59517819e-01  2.77326196e-01
  1.91440001e-01  6.91379607e-01 -7.73248821e-02 -3.37911248e-02
  6.05160713e-01  1.25281900e-01 -2.74270535e-01  1.28213152e-01
  5.05723298e-01  1.08296767e-01  3.90662462e-01 -2.49598980e-01
  1.27771586e-01 -6.81972861e-01 -1.05313316e-01  2.27357522e-01
  1.98577300e-01  1.54577446e+00  7.60328829e-01 -7.73464143e-01
  2.90268749e-01  2.85289317e-01  3.91920239e-01 -6.17512524e-01
  5.93709610e-02 -7.21476436e-01  4.16835286e-02  9.16094363e-01
 -2.92987496e-01 -3.49904120e-01  2.90324595e-02  7.22243637e-02
 -4.23635006e-01  5.40378213e-01  7.45758891e-01  9.95766595e-02
 -1.93846792e-01  1.66611046e-01  7.76883781e-01  2.57875063e-02
  1.37456626e-01  4.99270856e-02 -6.26144111e-01  5.92157356e-02
  1.13680407e-01 -2.78317809e-01  2.86359321e-02 -5.95407665e-01
 -4.46210206e-01 -4.75268364e-01 -2.58996695e-01 -1.62352920e-02
 -3.26495916e-01  9.25776586e-02  5.86706996e-01  4.76167537e-02
  1.15213785e-02 -3.72818798e-01  3.68907899e-01  9.49896965e-03
  2.25100592e-01 -2.06540436e-01 -4.02250022e-01  1.77340820e-01
  3.02258343e-01  4.02529955e-01 -6.87512159e-02  3.29779953e-01
  4.60840851e-01  3.52991194e-01  4.30943929e-02  9.37544331e-02
  3.39080125e-01  1.75507203e-01 -2.20791593e-01 -3.39692943e-02
 -1.23261046e-02 -4.27880615e-01  6.15582645e-01 -5.90323031e-01
  6.86225891e-02  6.99354559e-02  2.91996777e-01  6.75896332e-02
 -8.00640732e-02 -2.32777707e-02  2.31459409e-01 -1.48947760e-01
 -1.59920916e-01  2.53496647e-01  2.19854131e-01 -1.92960069e-01
  1.47064298e-01 -6.56003475e-01  5.63655317e-01  9.21005785e-01
  4.63322818e-01 -4.68871802e-01  2.60799915e-01 -4.69687998e-01
 -3.51415324e+00  9.06987861e-02 -3.64569426e-01 -2.73884296e-01
  4.30041373e-01  1.06696606e-01 -6.78907186e-02 -4.75503579e-02
 -4.56867427e-01  3.66538316e-01 -3.49882066e-01 -9.56398845e-02
  7.46161342e-01 -2.48333961e-01  7.12465167e-01  7.14417621e-02
 -5.12371659e-02  2.96942946e-02 -1.77503452e-01  1.46589383e-01
 -2.72666126e-01 -7.67347634e-01  2.85621017e-01 -1.32013321e-01
  1.13544154e+00  3.46369222e-02 -3.10691506e-01 -7.51380324e-02
 -3.44220906e-01 -2.16918334e-01 -4.77988981e-02 -5.88645160e-01
 -1.56206042e-01 -3.35278988e-01  6.23467937e-02  1.58062670e-02
 -2.87316114e-01 -7.18001366e-01 -3.87056917e-01 -7.49449849e-01
  4.52526271e-01 -5.67363322e-01 -2.65204191e-01  2.55798995e-01
  1.56358525e-03  2.20862597e-01  1.17465310e-01 -6.57810330e-01
  2.21729249e-01  4.94790018e-01 -3.11944515e-01  1.66036766e-02
  8.28746036e-02 -8.23571309e-02  1.30194128e-01  5.50333934e-04
  7.90776536e-02 -2.22636070e-02 -2.31487721e-01 -4.63301614e-02
  5.21154441e-02 -1.84601784e-01 -2.55828559e-01 -3.99159491e-01
 -9.64287370e-02  1.62920922e-01 -5.41052595e-02 -2.80017942e-01
  9.18219447e-01 -1.00367917e-02  1.88124791e-01  3.50985706e-01
 -3.52686822e-01 -6.47239327e-01 -3.03389132e-01  4.35821474e-01
 -2.24329736e-02 -5.14566116e-02  2.56636143e-01  8.36239383e-02
 -3.85136664e-01 -6.10436453e-03  1.93243384e-01 -3.86332810e-01
 -1.93329737e-01  3.84350091e-01  2.94468462e-01 -4.83735502e-01
 -1.96406975e-01 -1.18754938e-01  2.25265607e-01 -1.47147536e-01
 -1.26465067e-01 -5.29024675e-02  4.35990006e-01  1.65209681e-01
 -1.51825875e-01 -1.23563699e-01  4.57340032e-01 -4.02390480e-01
  1.64673403e-01 -2.41670340e-01  5.41558802e-01 -4.29048717e-01
 -1.91358582e-03 -3.59671980e-01 -7.40100563e-01  1.08806990e-01
 -1.99148729e-01  1.79683238e-01  5.41065276e-01 -8.77730072e-01
  6.08384073e-01 -4.86455649e-01 -1.01124384e-01 -5.26798308e-01
  1.15921140e-01  4.77830976e-01  3.32135022e-01 -7.28421062e-02
  2.73230940e-01  6.55876815e-01 -3.37883174e-01 -9.79913056e-01
 -6.87712848e-01  8.06750357e-01 -1.77442685e-01  3.95889908e-01
 -4.24799651e-01 -4.25292224e-01 -1.00917526e-01  7.83991590e-02
  1.26360003e-02  1.93036690e-01  5.52544415e-01 -8.90583843e-02
  2.14347869e-01 -3.39315355e-01 -1.21029019e-01  2.68718392e-01
  2.07056969e-01 -2.03124493e-01 -3.72120649e-01 -2.97097623e-01
  2.23613054e-01 -8.57528821e-02 -6.18126690e-02 -3.30161989e-01
 -4.21396941e-01  3.89894545e-01  2.61142880e-01 -1.00309312e+00
  2.18746796e-01 -1.42518914e+00 -3.48812431e-01 -5.47542751e-01
  4.96999830e-01 -5.26068091e-01 -5.20738447e-03 -4.23021466e-01
  5.73431067e-02 -3.29895737e-03  1.22793667e-01  8.59145582e-01
 -3.63463402e-01  2.65017778e-01  1.16570309e-01 -1.58902436e-01
  2.39618979e-02  4.89845360e-03 -9.13857758e-01 -1.08795084e-01
  1.67721789e-02 -1.09599084e-02 -2.13993281e-01  7.02408969e-01
 -1.99199528e-01 -3.87556329e-02  2.09876388e-01  1.36367095e+00
  2.94456750e-01 -2.09164649e-01  3.37303802e-02 -9.02938470e-02
  1.25274524e-01 -2.92919546e-01 -1.12606570e-01 -6.37014210e-01
 -1.14487663e-01  1.74764916e-01 -1.08589494e+00  5.36762118e-01
  1.99837070e-02 -7.58314908e-01 -8.79718244e-01 -6.98579773e-02
  4.98766363e-01 -5.52357435e-01  4.07705233e-02  1.05390811e+00
  8.91922638e-02 -9.22239572e-02 -8.51435125e-01  5.42450547e-01
 -1.70101836e-01 -7.38468707e-01  5.58493316e-01  1.69240192e-01
 -1.44318432e-01  6.82200566e-02 -3.28303963e-01 -3.02113950e-01
 -6.31596029e-01  5.64251661e-01  3.79145861e-01 -3.35025579e-01
  4.35833454e-01 -3.09232205e-01 -6.32598221e-01  9.05802175e-02
 -2.67616451e-01 -3.10565054e-01 -2.54381984e-01 -3.98218930e-02
 -3.88271391e-01  9.29313749e-02  1.29633948e-01 -3.89891565e-01
  3.85310799e-01 -3.77674438e-02  3.26924354e-01 -6.84299171e-01
 -4.31263775e-01 -2.76767794e-04  6.79240346e-01 -1.28313497e-01
  1.20612063e-01 -5.41088820e-01  1.11442581e-01  5.57966828e-02
 -6.58897087e-02 -4.42040354e-01 -3.71417254e-01 -6.68065846e-01
  3.13905269e-01  6.12307966e-01  6.29183203e-02 -1.78026244e-01
 -1.81018114e-01  3.28073263e-01 -4.54379559e-01 -4.61493701e-01
 -2.21242234e-01 -3.24588329e-01  5.79306901e-01 -8.81960452e-01
 -4.95123342e-02  1.00388288e+00 -4.86930132e-01  1.25185698e-01
 -7.69311562e-02 -5.32103479e-01  1.22053131e-01  1.52988166e-01
  8.30859412e-03 -6.75580427e-02  6.78716779e-01  5.08289516e-01
  7.34689295e-01 -4.37758178e-01  4.14730132e-01 -7.78239667e-01
  1.18842430e-01  6.22749403e-02 -4.29651737e-01  1.06322639e-01
 -4.74215597e-01 -2.09343210e-01  1.52556777e-01  2.07095027e-01
 -3.46922636e-01 -5.08389715e-03 -1.39000848e-01  3.96670282e-01
  4.33706492e-01  2.22271681e-01 -1.04918294e-01  4.92992789e-01
 -4.61747468e-01  3.33410919e-01  6.52286708e-01  1.62735581e-01
 -9.35328659e-03 -1.31014064e-01  4.80519354e-01  2.95445770e-01
 -5.51780835e-02 -3.11610162e-01 -6.74086869e-01 -2.05666780e-01
  6.97878003e-02  7.60631710e-02  5.44025004e-02  4.01640385e-01
  2.42604136e-01 -1.84910491e-01  3.15482408e-01 -2.70518094e-01
 -1.02972589e-01  1.14644265e+00 -8.95600677e-01 -4.99479145e-01
  2.83354551e-01  4.44377035e-01 -4.49357927e-01 -6.01869583e-01
 -1.18885681e-01 -1.02814034e-01  8.02851543e-02  4.33620036e-01
  1.70880318e-01 -7.78651685e-02  5.94694614e-01  3.65018815e-01
  3.64147246e-01  4.08984683e-02  3.90117988e-02 -4.90893096e-01
 -4.07550752e-01  3.45333159e-01 -1.45924851e-01  7.16849208e-01
 -1.63592294e-01  5.05013764e-01  1.26331821e-01 -3.55780184e-01
  2.99322546e-01 -8.12994614e-02 -1.23132043e-01  5.17943740e-01
  2.40852863e-01 -1.95438191e-01  2.10415155e-01  1.06413297e-01
  2.63386071e-01 -3.32209289e-01  6.71356857e-01  2.51050331e-02
  4.11267340e-01  5.34890532e-01  2.53686965e-01  3.53226751e-01
  1.26291618e-01  1.01839475e-01 -6.74523473e-01 -3.09475362e-01
  3.28443378e-01  2.62337267e-01 -1.90940276e-01  2.53662974e-01
 -9.22737271e-02 -2.70421714e-01  2.97965258e-01 -5.82737923e-01
 -2.41032496e-01 -2.80627429e-01  2.92784572e-02 -1.03187129e-01
  4.86934245e-01 -3.74322206e-01 -4.62713957e-01  2.03858539e-01
  2.22775966e-01  7.73976743e-01  2.80693565e-02 -2.53329277e-02
 -1.81334257e-01  4.67960626e-01 -7.44890094e-01  3.05057675e-01
 -3.20893198e-01  1.77221969e-01 -3.74319017e-01 -8.16335529e-02
  1.36885911e-01 -9.66206431e-01 -3.70043039e-01 -1.29494518e-01
 -4.99245495e-01  1.62143871e-01 -1.13266177e-01  6.87023759e-01
 -2.02764779e-01 -4.61111933e-01 -3.06366142e-02 -8.39063078e-02
  4.39031929e-01  5.93474090e-01  3.79233032e-01 -1.56466678e-01
  4.73683923e-01  4.35375899e-01 -6.97881579e-01 -3.84425907e-03
  3.31087142e-01 -3.55319120e-02 -1.37840644e-01  3.98446262e-01
 -4.84153748e-01 -5.81621289e-01 -3.83893937e-01  7.55529284e-01
 -8.84499431e-01  3.46896350e-01 -6.47638381e-01 -1.75643668e-01
 -1.46346375e-01 -4.81151696e-03 -5.54052413e-01  4.83398959e-02
 -3.65246624e-01 -1.17808515e-02 -5.91728628e-01  4.32140678e-01
  1.16465941e-01 -3.62562835e-01  2.01794095e-02  7.35441744e-01
  2.68494248e-01  3.01447362e-01  5.00535786e-01  6.47705615e-01
 -1.26967933e-02 -8.03068757e-01  2.19016150e-01 -7.75745064e-02
 -2.77835786e-01 -2.56717764e-02 -5.35942197e-01 -3.39159146e-02
  5.25166512e-01 -2.41034061e-01 -3.37585211e-01 -1.23767972e-01
 -2.23796561e-01 -8.29654157e-01  4.85751219e-02 -1.84073552e-01
 -4.05996472e-01 -3.49063545e-01  3.31184179e-01 -3.60596120e-01
 -1.37029603e-01  1.76688910e-01 -1.36511400e-01 -2.35035151e-01
 -1.22432366e-01 -2.48038903e-01  1.09813213e-01  6.30299926e-01]";0
